source;target;weight
Guarracino, Andrea;Zimin, Aleksey V;2
Chaisson, Mark J P;Guarracino, Andrea;2
Guarracino, Andrea;Phillippy, Adam M;3
Guarracino, Andrea;Zook, Justin M;2
Eichler, Evan E;Guarracino, Andrea;2
Guarracino, Andrea;Haussler, David;2
Guarracino, Andrea;Wang, Ting;2
Guarracino, Andrea;Jarvis, Erich D;2
Guarracino, Andrea;Miga, Karen H;2
Guarracino, Andrea;Marschall, Tobias;2
Guarracino, Andrea;Paten, Benedict;2
Harvey, William T;Vollger, Mitchell R;2
Harvey, William T;Sanders, Ashley D;2
Heumos, Simon;Novak, Adam M;3
Heumos, Simon;Sibbesen, Jonas A;2
Heumos, Simon;Sirén, Jouni;2
Heumos, Simon;Rautiainen, Mikko;2
Heumos, Simon;Marschall, Tobias;2
Heumos, Simon;Paten, Benedict;3
Howe, Kerstin;Jain, Miten;2
Howe, Kerstin;Mitchell, Matthew W;2
Howe, Kerstin;Novak, Adam M;2
Howe, Kerstin;Olsen, Hugh E;2
Howe, Kerstin;Pesout, Trevor;2
Howe, Kerstin;Porubsky, David;2
Howe, Kerstin;Vollger, Mitchell R;2
Cody, Sarah;Howe, Kerstin;2
Ebert, Peter;Howe, Kerstin;2
Fedrigo, Olivier;Howe, Kerstin;3
Felsenfeld, Adam L;Howe, Kerstin;2
Formenti, Giulio;Howe, Kerstin;3
Garrison, Nanibaa' A;Howe, Kerstin;2
Green, Richard E;Howe, Kerstin;2
Howe, Kerstin;Kenny, Eimear E;2
Howe, Kerstin;Koenig, Barbara A;2
Howe, Kerstin;Korbel, Jan O;2
Howe, Kerstin;Koren, Sergey;2
Howe, Kerstin;McDaniel, Jennifer;2
Howe, Kerstin;Mountcastle, Jacquelyn;2
Howe, Kerstin;Olson, Nathan D;2
Howe, Kerstin;Popejoy, Alice B;2
Howe, Kerstin;Puiu, Daniela;2
Howe, Kerstin;Rhie, Arang;3
Howe, Kerstin;Sanders, Ashley D;2
Howe, Kerstin;Schneider, Valerie A;3
Howe, Kerstin;Schultz, Baergen I;2
Howe, Kerstin;Shafin, Kishwar;2
Howe, Kerstin;Smith, Michael W;2
Howe, Kerstin;Sofia, Heidi J;2
Howe, Kerstin;Thibaud-Nissen, Françoise;2
Howe, Kerstin;Wagner, Justin;2
Howe, Kerstin;Zimin, Aleksey V;2
Chaisson, Mark J P;Howe, Kerstin;3
Flicek, Paul;Howe, Kerstin;2
Howe, Kerstin;Phillippy, Adam M;3
Howe, Kerstin;Zook, Justin M;2
Eichler, Evan E;Howe, Kerstin;3
Haussler, David;Howe, Kerstin;3
Howe, Kerstin;Wang, Ting;3
Howe, Kerstin;Jarvis, Erich D;4
Howe, Kerstin;Miga, Karen H;3
Garrison, Erik;Howe, Kerstin;2
Howe, Kerstin;Marschall, Tobias;3
Hall, Ira M;Howe, Kerstin;2
Howe, Kerstin;Li, Heng;3
Howe, Kerstin;Paten, Benedict;3
Jain, Miten;Mitchell, Matthew W;2
Jain, Miten;Olsen, Hugh E;2
Jain, Miten;Pesout, Trevor;2
Jain, Miten;Porubsky, David;2
Jain, Miten;Vollger, Mitchell R;2
Cody, Sarah;Jain, Miten;2
Ebert, Peter;Jain, Miten;2
Fedrigo, Olivier;Jain, Miten;2
Formenti, Giulio;Jain, Miten;2
Green, Richard E;Jain, Miten;2
Jain, Miten;Korbel, Jan O;2
Jain, Miten;Koren, Sergey;2
Jain, Miten;McDaniel, Jennifer;2
Jain, Miten;Olson, Nathan D;2
Jain, Miten;Puiu, Daniela;2
Jain, Miten;Rhie, Arang;2
Jain, Miten;Sanders, Ashley D;2
Jain, Miten;Schneider, Valerie A;2
Jain, Miten;Shafin, Kishwar;2
Jain, Miten;Wagner, Justin;2
Jain, Miten;Zimin, Aleksey V;2
Chaisson, Mark J P;Jain, Miten;2
Jain, Miten;Phillippy, Adam M;2
Jain, Miten;Zook, Justin M;2
Eichler, Evan E;Jain, Miten;2
Haussler, David;Jain, Miten;2
Jain, Miten;Wang, Ting;2
Jain, Miten;Jarvis, Erich D;2
Jain, Miten;Miga, Karen H;2
Garrison, Erik;Jain, Miten;2
Jain, Miten;Marschall, Tobias;2
Jain, Miten;Li, Heng;2
Jain, Miten;Paten, Benedict;2
Chaisson, Mark J P;Lu, Tsung-Yu;3
Markello, Charles;Novak, Adam M;2
Markello, Charles;Sibbesen, Jonas A;2
Markello, Charles;Sirén, Jouni;2
Carroll, Andrew;Markello, Charles;3
Chang, Pi-Chuan;Markello, Charles;3
Haussler, David;Markello, Charles;3
Garrison, Erik;Markello, Charles;2
Markello, Charles;Paten, Benedict;3
Flicek, Paul;Martin, Fergal J;3
Mitchell, Matthew W;Olsen, Hugh E;2
Mitchell, Matthew W;Pesout, Trevor;2
Mitchell, Matthew W;Porubsky, David;2
Mitchell, Matthew W;Vollger, Mitchell R;2
Cody, Sarah;Mitchell, Matthew W;2
Ebert, Peter;Mitchell, Matthew W;2
Fedrigo, Olivier;Mitchell, Matthew W;2
Formenti, Giulio;Mitchell, Matthew W;2
Green, Richard E;Mitchell, Matthew W;2
Korbel, Jan O;Mitchell, Matthew W;2
Koren, Sergey;Mitchell, Matthew W;2
McDaniel, Jennifer;Mitchell, Matthew W;2
Mitchell, Matthew W;Olson, Nathan D;2
Mitchell, Matthew W;Puiu, Daniela;2
Mitchell, Matthew W;Rhie, Arang;2
Mitchell, Matthew W;Sanders, Ashley D;2
Mitchell, Matthew W;Schneider, Valerie A;2
Mitchell, Matthew W;Shafin, Kishwar;2
Mitchell, Matthew W;Wagner, Justin;2
Mitchell, Matthew W;Zimin, Aleksey V;2
Chaisson, Mark J P;Mitchell, Matthew W;2
Mitchell, Matthew W;Phillippy, Adam M;2
Mitchell, Matthew W;Zook, Justin M;2
Eichler, Evan E;Mitchell, Matthew W;2
Haussler, David;Mitchell, Matthew W;2
Mitchell, Matthew W;Wang, Ting;2
Jarvis, Erich D;Mitchell, Matthew W;2
Miga, Karen H;Mitchell, Matthew W;2
Garrison, Erik;Mitchell, Matthew W;2
Marschall, Tobias;Mitchell, Matthew W;2
Li, Heng;Mitchell, Matthew W;2
Mitchell, Matthew W;Paten, Benedict;2
Novak, Adam M;Sibbesen, Jonas A;6
Novak, Adam M;Villani, Flavia;2
Felsenfeld, Adam L;Novak, Adam M;2
Gao, Yan;Novak, Adam M;2
Garrison, Nanibaa' A;Novak, Adam M;2
Kenny, Eimear E;Novak, Adam M;2
Koenig, Barbara A;Novak, Adam M;2
Novak, Adam M;Popejoy, Alice B;2
Novak, Adam M;Rautiainen, Mikko;3
Novak, Adam M;Schneider, Valerie A;2
Novak, Adam M;Schultz, Baergen I;2
Novak, Adam M;Smith, Michael W;2
Novak, Adam M;Sofia, Heidi J;2
Novak, Adam M;Wagner, Justin;2
Chaisson, Mark J P;Novak, Adam M;2
Flicek, Paul;Novak, Adam M;2
Novak, Adam M;Phillippy, Adam M;2
Novak, Adam M;Zook, Justin M;2
Eichler, Evan E;Novak, Adam M;2
Haussler, David;Novak, Adam M;3
Novak, Adam M;Wang, Ting;2
Jarvis, Erich D;Novak, Adam M;2
Miga, Karen H;Novak, Adam M;2
Marschall, Tobias;Novak, Adam M;5
Hall, Ira M;Novak, Adam M;2
Li, Heng;Novak, Adam M;3
Olsen, Hugh E;Pesout, Trevor;2
Olsen, Hugh E;Porubsky, David;2
Olsen, Hugh E;Vollger, Mitchell R;2
Cody, Sarah;Olsen, Hugh E;2
Ebert, Peter;Olsen, Hugh E;2
Fedrigo, Olivier;Olsen, Hugh E;2
Formenti, Giulio;Olsen, Hugh E;2
Green, Richard E;Olsen, Hugh E;2
Korbel, Jan O;Olsen, Hugh E;2
Koren, Sergey;Olsen, Hugh E;2
McDaniel, Jennifer;Olsen, Hugh E;2
Olsen, Hugh E;Olson, Nathan D;2
Olsen, Hugh E;Puiu, Daniela;2
Olsen, Hugh E;Rhie, Arang;2
Olsen, Hugh E;Sanders, Ashley D;2
Olsen, Hugh E;Schneider, Valerie A;2
Olsen, Hugh E;Shafin, Kishwar;2
Olsen, Hugh E;Wagner, Justin;2
Olsen, Hugh E;Zimin, Aleksey V;2
Chaisson, Mark J P;Olsen, Hugh E;2
Olsen, Hugh E;Phillippy, Adam M;2
Olsen, Hugh E;Zook, Justin M;2
Eichler, Evan E;Olsen, Hugh E;2
Haussler, David;Olsen, Hugh E;2
Olsen, Hugh E;Wang, Ting;2
Jarvis, Erich D;Olsen, Hugh E;2
Miga, Karen H;Olsen, Hugh E;2
Garrison, Erik;Olsen, Hugh E;2
Marschall, Tobias;Olsen, Hugh E;2
Li, Heng;Olsen, Hugh E;2
Olsen, Hugh E;Paten, Benedict;2
Pesout, Trevor;Porubsky, David;2
Pesout, Trevor;Vollger, Mitchell R;2
Cody, Sarah;Pesout, Trevor;2
Ebert, Peter;Pesout, Trevor;2
Fedrigo, Olivier;Pesout, Trevor;2
Formenti, Giulio;Pesout, Trevor;2
Green, Richard E;Pesout, Trevor;2
Korbel, Jan O;Pesout, Trevor;2
Koren, Sergey;Pesout, Trevor;2
McDaniel, Jennifer;Pesout, Trevor;2
Olson, Nathan D;Pesout, Trevor;2
Pesout, Trevor;Puiu, Daniela;2
Pesout, Trevor;Rhie, Arang;2
Pesout, Trevor;Sanders, Ashley D;2
Pesout, Trevor;Schneider, Valerie A;2
Pesout, Trevor;Shafin, Kishwar;2
Pesout, Trevor;Wagner, Justin;2
Pesout, Trevor;Zimin, Aleksey V;2
Chaisson, Mark J P;Pesout, Trevor;2
Pesout, Trevor;Phillippy, Adam M;2
Pesout, Trevor;Zook, Justin M;2
Eichler, Evan E;Pesout, Trevor;2
Haussler, David;Pesout, Trevor;2
Pesout, Trevor;Wang, Ting;2
Jarvis, Erich D;Pesout, Trevor;2
Miga, Karen H;Pesout, Trevor;2
Garrison, Erik;Pesout, Trevor;2
Marschall, Tobias;Pesout, Trevor;2
Li, Heng;Pesout, Trevor;2
Paten, Benedict;Pesout, Trevor;2
Porubsky, David;Vollger, Mitchell R;3
Cody, Sarah;Porubsky, David;2
Fedrigo, Olivier;Porubsky, David;2
Formenti, Giulio;Porubsky, David;2
Green, Richard E;Porubsky, David;2
McDaniel, Jennifer;Porubsky, David;2
Nurk, Sergey;Porubsky, David;2
Olson, Nathan D;Porubsky, David;2
Porubsky, David;Puiu, Daniela;2
Porubsky, David;Rhie, Arang;3
Porubsky, David;Sanders, Ashley D;3
Porubsky, David;Schneider, Valerie A;2
Porubsky, David;Shafin, Kishwar;2
Porubsky, David;Wagner, Justin;2
Porubsky, David;Zimin, Aleksey V;2
Porubsky, David;Zook, Justin M;2
Haussler, David;Porubsky, David;2
Porubsky, David;Wang, Ting;2
Jarvis, Erich D;Porubsky, David;2
Miga, Karen H;Porubsky, David;2
Garrison, Erik;Porubsky, David;2
Sibbesen, Jonas A;Sirén, Jouni;5
Carroll, Andrew;Sibbesen, Jonas A;2
Chang, Pi-Chuan;Sibbesen, Jonas A;2
Rautiainen, Mikko;Sibbesen, Jonas A;3
Sibbesen, Jonas A;Wagner, Justin;2
Sibbesen, Jonas A;Zook, Justin M;2
Haussler, David;Sibbesen, Jonas A;2
Garrison, Erik;Sibbesen, Jonas A;6
Marschall, Tobias;Sibbesen, Jonas A;3
Paten, Benedict;Sibbesen, Jonas A;6
Rautiainen, Mikko;Sirén, Jouni;2
Haussler, David;Sirén, Jouni;2
Garrison, Erik;Sirén, Jouni;5
Marschall, Tobias;Sirén, Jouni;2
Paten, Benedict;Villani, Flavia;2
Cody, Sarah;Vollger, Mitchell R;2
Ebert, Peter;Vollger, Mitchell R;3
Fedrigo, Olivier;Vollger, Mitchell R;2
Formenti, Giulio;Vollger, Mitchell R;2
Green, Richard E;Vollger, Mitchell R;2
Korbel, Jan O;Vollger, Mitchell R;3
Koren, Sergey;Vollger, Mitchell R;2
McDaniel, Jennifer;Vollger, Mitchell R;2
Olson, Nathan D;Vollger, Mitchell R;2
Puiu, Daniela;Vollger, Mitchell R;2
Rhie, Arang;Vollger, Mitchell R;2
Sanders, Ashley D;Vollger, Mitchell R;3
Schneider, Valerie A;Vollger, Mitchell R;2
Shafin, Kishwar;Vollger, Mitchell R;2
Vollger, Mitchell R;Wagner, Justin;2
Vollger, Mitchell R;Zimin, Aleksey V;2
Chaisson, Mark J P;Vollger, Mitchell R;2
Phillippy, Adam M;Vollger, Mitchell R;2
Vollger, Mitchell R;Zook, Justin M;2
Eichler, Evan E;Vollger, Mitchell R;3
Haussler, David;Vollger, Mitchell R;2
Vollger, Mitchell R;Wang, Ting;2
Jarvis, Erich D;Vollger, Mitchell R;2
Miga, Karen H;Vollger, Mitchell R;2
Garrison, Erik;Vollger, Mitchell R;2
Marschall, Tobias;Vollger, Mitchell R;3
Li, Heng;Vollger, Mitchell R;2
Paten, Benedict;Vollger, Mitchell R;3
Carroll, Andrew;Haussler, David;3
Carroll, Andrew;Garrison, Erik;2
Chang, Pi-Chuan;Haussler, David;3
Chang, Pi-Chuan;Garrison, Erik;2
Cody, Sarah;Ebert, Peter;2
Cody, Sarah;Fedrigo, Olivier;2
Cody, Sarah;Formenti, Giulio;2
Cody, Sarah;Green, Richard E;2
Cody, Sarah;Korbel, Jan O;2
Cody, Sarah;Koren, Sergey;2
Cody, Sarah;McDaniel, Jennifer;2
Cody, Sarah;Olson, Nathan D;2
Cody, Sarah;Puiu, Daniela;2
Cody, Sarah;Rhie, Arang;2
Cody, Sarah;Sanders, Ashley D;2
Cody, Sarah;Schneider, Valerie A;2
Cody, Sarah;Shafin, Kishwar;2
Cody, Sarah;Wagner, Justin;2
Cody, Sarah;Zimin, Aleksey V;2
Chaisson, Mark J P;Cody, Sarah;2
Cody, Sarah;Phillippy, Adam M;2
Cody, Sarah;Zook, Justin M;2
Cody, Sarah;Eichler, Evan E;2
Cody, Sarah;Haussler, David;2
Cody, Sarah;Wang, Ting;2
Cody, Sarah;Jarvis, Erich D;2
Cody, Sarah;Miga, Karen H;2
Cody, Sarah;Garrison, Erik;2
Cody, Sarah;Marschall, Tobias;2
Cody, Sarah;Li, Heng;2
Cody, Sarah;Paten, Benedict;2
Diekhans, Mark;Hourlier, Thibaut;2
Diekhans, Mark;Flicek, Paul;2
Ebert, Peter;Fedrigo, Olivier;2
Ebert, Peter;Formenti, Giulio;2
Ebert, Peter;Green, Richard E;2
Ebert, Peter;McDaniel, Jennifer;2
Ebert, Peter;Olson, Nathan D;2
Ebert, Peter;Puiu, Daniela;2
Ebert, Peter;Rhie, Arang;2
Ebert, Peter;Sanders, Ashley D;3
Ebert, Peter;Schneider, Valerie A;2
Ebert, Peter;Shafin, Kishwar;2
Ebert, Peter;Wagner, Justin;2
Ebert, Peter;Zimin, Aleksey V;2
Ebert, Peter;Zook, Justin M;2
Ebert, Peter;Haussler, David;2
Ebert, Peter;Wang, Ting;2
Ebert, Peter;Jarvis, Erich D;2
Ebert, Peter;Miga, Karen H;2
Ebert, Peter;Garrison, Erik;2
Fedrigo, Olivier;Green, Richard E;2
Fedrigo, Olivier;Korbel, Jan O;2
Fedrigo, Olivier;Koren, Sergey;2
Fedrigo, Olivier;McDaniel, Jennifer;2
Fedrigo, Olivier;Mountcastle, Jacquelyn;2
Fedrigo, Olivier;Olson, Nathan D;2
Fedrigo, Olivier;Puiu, Daniela;2
Fedrigo, Olivier;Rhie, Arang;3
Fedrigo, Olivier;Sanders, Ashley D;2
Fedrigo, Olivier;Schneider, Valerie A;2
Fedrigo, Olivier;Shafin, Kishwar;2
Fedrigo, Olivier;Thibaud-Nissen, Françoise;2
Fedrigo, Olivier;Wagner, Justin;2
Fedrigo, Olivier;Zimin, Aleksey V;2
Chaisson, Mark J P;Fedrigo, Olivier;2
Fedrigo, Olivier;Phillippy, Adam M;2
Fedrigo, Olivier;Zook, Justin M;2
Eichler, Evan E;Fedrigo, Olivier;2
Fedrigo, Olivier;Haussler, David;2
Fedrigo, Olivier;Wang, Ting;2
Fedrigo, Olivier;Miga, Karen H;2
Fedrigo, Olivier;Garrison, Erik;2
Fedrigo, Olivier;Marschall, Tobias;2
Fedrigo, Olivier;Li, Heng;2
Fedrigo, Olivier;Paten, Benedict;2
Felsenfeld, Adam L;Garrison, Nanibaa' A;2
Felsenfeld, Adam L;Kenny, Eimear E;2
Felsenfeld, Adam L;Koenig, Barbara A;2
Felsenfeld, Adam L;Popejoy, Alice B;2
Felsenfeld, Adam L;Schneider, Valerie A;2
Felsenfeld, Adam L;Schultz, Baergen I;2
Felsenfeld, Adam L;Smith, Michael W;2
Felsenfeld, Adam L;Sofia, Heidi J;2
Chaisson, Mark J P;Felsenfeld, Adam L;2
Felsenfeld, Adam L;Flicek, Paul;2
Felsenfeld, Adam L;Phillippy, Adam M;2
Eichler, Evan E;Felsenfeld, Adam L;2
Felsenfeld, Adam L;Haussler, David;2
Felsenfeld, Adam L;Wang, Ting;2
Felsenfeld, Adam L;Jarvis, Erich D;2
Felsenfeld, Adam L;Miga, Karen H;2
Felsenfeld, Adam L;Marschall, Tobias;2
Felsenfeld, Adam L;Hall, Ira M;2
Felsenfeld, Adam L;Li, Heng;2
Felsenfeld, Adam L;Paten, Benedict;2
Formenti, Giulio;Green, Richard E;2
Formenti, Giulio;Korbel, Jan O;2
Formenti, Giulio;Koren, Sergey;2
Formenti, Giulio;McDaniel, Jennifer;2
Formenti, Giulio;Mountcastle, Jacquelyn;2
Formenti, Giulio;Olson, Nathan D;2
Formenti, Giulio;Puiu, Daniela;2
Formenti, Giulio;Rhie, Arang;3
Formenti, Giulio;Sanders, Ashley D;2
Formenti, Giulio;Schneider, Valerie A;2
Formenti, Giulio;Shafin, Kishwar;2
Formenti, Giulio;Thibaud-Nissen, Françoise;2
Formenti, Giulio;Wagner, Justin;2
Formenti, Giulio;Zimin, Aleksey V;2
Chaisson, Mark J P;Formenti, Giulio;2
Formenti, Giulio;Phillippy, Adam M;2
Formenti, Giulio;Zook, Justin M;2
Eichler, Evan E;Formenti, Giulio;2
Formenti, Giulio;Haussler, David;2
Formenti, Giulio;Wang, Ting;2
Formenti, Giulio;Miga, Karen H;2
Formenti, Giulio;Garrison, Erik;2
Formenti, Giulio;Marschall, Tobias;2
Formenti, Giulio;Li, Heng;2
Formenti, Giulio;Paten, Benedict;2
Flicek, Paul;Frankish, Adam;3
Gao, Yan;Marschall, Tobias;2
Gao, Yan;Li, Heng;2
Gao, Yan;Paten, Benedict;2
Garrison, Nanibaa' A;Kenny, Eimear E;2
Garrison, Nanibaa' A;Koenig, Barbara A;2
Garrison, Nanibaa' A;Popejoy, Alice B;2
Garrison, Nanibaa' A;Schneider, Valerie A;2
Garrison, Nanibaa' A;Schultz, Baergen I;2
Garrison, Nanibaa' A;Smith, Michael W;2
Garrison, Nanibaa' A;Sofia, Heidi J;2
Chaisson, Mark J P;Garrison, Nanibaa' A;2
Flicek, Paul;Garrison, Nanibaa' A;2
Garrison, Nanibaa' A;Phillippy, Adam M;2
Eichler, Evan E;Garrison, Nanibaa' A;2
Garrison, Nanibaa' A;Haussler, David;2
Garrison, Nanibaa' A;Wang, Ting;2
Garrison, Nanibaa' A;Jarvis, Erich D;2
Garrison, Nanibaa' A;Miga, Karen H;2
Garrison, Nanibaa' A;Marschall, Tobias;2
Garrison, Nanibaa' A;Hall, Ira M;2
Garrison, Nanibaa' A;Li, Heng;2
Garrison, Nanibaa' A;Paten, Benedict;2
Flicek, Paul;Giron, Carlos Garcia;2
Green, Richard E;Korbel, Jan O;2
Green, Richard E;Koren, Sergey;2
Green, Richard E;McDaniel, Jennifer;2
Green, Richard E;Olson, Nathan D;2
Green, Richard E;Puiu, Daniela;2
Green, Richard E;Rhie, Arang;2
Green, Richard E;Sanders, Ashley D;2
Green, Richard E;Schneider, Valerie A;2
Green, Richard E;Shafin, Kishwar;2
Green, Richard E;Wagner, Justin;2
Green, Richard E;Zimin, Aleksey V;2
Chaisson, Mark J P;Green, Richard E;2
Green, Richard E;Phillippy, Adam M;2
Green, Richard E;Zook, Justin M;2
Eichler, Evan E;Green, Richard E;2
Green, Richard E;Haussler, David;2
Green, Richard E;Wang, Ting;2
Green, Richard E;Jarvis, Erich D;2
Green, Richard E;Miga, Karen H;2
Garrison, Erik;Green, Richard E;2
Green, Richard E;Marschall, Tobias;2
Green, Richard E;Li, Heng;2
Green, Richard E;Paten, Benedict;2
Flicek, Paul;Haggerty, Leanne;2
Flicek, Paul;Hourlier, Thibaut;3
Hourlier, Thibaut;Paten, Benedict;2
Kenny, Eimear E;Koenig, Barbara A;2
Kenny, Eimear E;Popejoy, Alice B;2
Kenny, Eimear E;Schneider, Valerie A;2
Kenny, Eimear E;Schultz, Baergen I;2
Kenny, Eimear E;Smith, Michael W;2
Kenny, Eimear E;Sofia, Heidi J;2
Chaisson, Mark J P;Kenny, Eimear E;2
Flicek, Paul;Kenny, Eimear E;2
Kenny, Eimear E;Phillippy, Adam M;2
Eichler, Evan E;Kenny, Eimear E;2
Haussler, David;Kenny, Eimear E;2
Kenny, Eimear E;Wang, Ting;2
Jarvis, Erich D;Kenny, Eimear E;2
Kenny, Eimear E;Marschall, Tobias;2
Hall, Ira M;Kenny, Eimear E;2
Kenny, Eimear E;Li, Heng;2
Koenig, Barbara A;Popejoy, Alice B;2
Koenig, Barbara A;Schneider, Valerie A;2
Koenig, Barbara A;Schultz, Baergen I;2
Koenig, Barbara A;Smith, Michael W;2
Koenig, Barbara A;Sofia, Heidi J;2
Chaisson, Mark J P;Koenig, Barbara A;2
Flicek, Paul;Koenig, Barbara A;2
Koenig, Barbara A;Phillippy, Adam M;2
Eichler, Evan E;Koenig, Barbara A;2
Haussler, David;Koenig, Barbara A;2
Koenig, Barbara A;Wang, Ting;2
Jarvis, Erich D;Koenig, Barbara A;2
Koenig, Barbara A;Miga, Karen H;2
Koenig, Barbara A;Marschall, Tobias;2
Hall, Ira M;Koenig, Barbara A;2
Koenig, Barbara A;Li, Heng;2
Koenig, Barbara A;Paten, Benedict;2
Korbel, Jan O;McDaniel, Jennifer;2
Korbel, Jan O;Olson, Nathan D;2
Korbel, Jan O;Puiu, Daniela;2
Korbel, Jan O;Rhie, Arang;2
Korbel, Jan O;Sanders, Ashley D;3
Korbel, Jan O;Schneider, Valerie A;2
Korbel, Jan O;Shafin, Kishwar;2
Korbel, Jan O;Wagner, Justin;2
Korbel, Jan O;Zimin, Aleksey V;2
Korbel, Jan O;Zook, Justin M;2
Haussler, David;Korbel, Jan O;2
Korbel, Jan O;Wang, Ting;2
Jarvis, Erich D;Korbel, Jan O;2
Korbel, Jan O;Miga, Karen H;2
Garrison, Erik;Korbel, Jan O;2
Koren, Sergey;McDaniel, Jennifer;2
Koren, Sergey;Nurk, Sergey;2
Koren, Sergey;Olson, Nathan D;2
Koren, Sergey;Puiu, Daniela;2
Koren, Sergey;Rhie, Arang;4
Koren, Sergey;Sanders, Ashley D;2
Koren, Sergey;Schneider, Valerie A;2
Koren, Sergey;Shafin, Kishwar;2
Koren, Sergey;Wagner, Justin;2
Koren, Sergey;Zimin, Aleksey V;2
Koren, Sergey;Zook, Justin M;2
Haussler, David;Koren, Sergey;2
Koren, Sergey;Wang, Ting;2
Jarvis, Erich D;Koren, Sergey;2
Koren, Sergey;Miga, Karen H;2
Garrison, Erik;Koren, Sergey;3
McDaniel, Jennifer;Olson, Nathan D;2
McDaniel, Jennifer;Puiu, Daniela;2
McDaniel, Jennifer;Rhie, Arang;2
McDaniel, Jennifer;Sanders, Ashley D;2
McDaniel, Jennifer;Schneider, Valerie A;2
McDaniel, Jennifer;Shafin, Kishwar;2
McDaniel, Jennifer;Wagner, Justin;2
McDaniel, Jennifer;Zimin, Aleksey V;2
Chaisson, Mark J P;McDaniel, Jennifer;2
McDaniel, Jennifer;Phillippy, Adam M;2
McDaniel, Jennifer;Zook, Justin M;2
Eichler, Evan E;McDaniel, Jennifer;2
Haussler, David;McDaniel, Jennifer;2
McDaniel, Jennifer;Wang, Ting;2
Jarvis, Erich D;McDaniel, Jennifer;2
McDaniel, Jennifer;Miga, Karen H;2
Garrison, Erik;McDaniel, Jennifer;2
Marschall, Tobias;McDaniel, Jennifer;2
Li, Heng;McDaniel, Jennifer;2
McDaniel, Jennifer;Paten, Benedict;2
Mountcastle, Jacquelyn;Rhie, Arang;2
Mountcastle, Jacquelyn;Thibaud-Nissen, Françoise;2
Jarvis, Erich D;Mountcastle, Jacquelyn;2
Nurk, Sergey;Rautiainen, Mikko;2
Nurk, Sergey;Rhie, Arang;2
Nurk, Sergey;Phillippy, Adam M;2
Eichler, Evan E;Nurk, Sergey;2
Olson, Nathan D;Puiu, Daniela;2
Olson, Nathan D;Rhie, Arang;2
Olson, Nathan D;Sanders, Ashley D;2
Olson, Nathan D;Schneider, Valerie A;2
Olson, Nathan D;Shafin, Kishwar;2
Olson, Nathan D;Wagner, Justin;2
Olson, Nathan D;Zimin, Aleksey V;2
Chaisson, Mark J P;Olson, Nathan D;2
Olson, Nathan D;Phillippy, Adam M;2
Olson, Nathan D;Zook, Justin M;2
Eichler, Evan E;Olson, Nathan D;2
Haussler, David;Olson, Nathan D;2
Olson, Nathan D;Wang, Ting;2
Jarvis, Erich D;Olson, Nathan D;2
Miga, Karen H;Olson, Nathan D;2
Garrison, Erik;Olson, Nathan D;2
Marschall, Tobias;Olson, Nathan D;2
Li, Heng;Olson, Nathan D;2
Olson, Nathan D;Paten, Benedict;2
Popejoy, Alice B;Schneider, Valerie A;2
Popejoy, Alice B;Schultz, Baergen I;2
Popejoy, Alice B;Smith, Michael W;2
Popejoy, Alice B;Sofia, Heidi J;2
Chaisson, Mark J P;Popejoy, Alice B;2
Flicek, Paul;Popejoy, Alice B;2
Phillippy, Adam M;Popejoy, Alice B;2
Eichler, Evan E;Popejoy, Alice B;2
Haussler, David;Popejoy, Alice B;2
Popejoy, Alice B;Wang, Ting;2
Jarvis, Erich D;Popejoy, Alice B;2
Miga, Karen H;Popejoy, Alice B;2
Marschall, Tobias;Popejoy, Alice B;2
Hall, Ira M;Popejoy, Alice B;2
Li, Heng;Popejoy, Alice B;2
Paten, Benedict;Popejoy, Alice B;2
Puiu, Daniela;Rhie, Arang;2
Puiu, Daniela;Sanders, Ashley D;2
Puiu, Daniela;Schneider, Valerie A;2
Puiu, Daniela;Shafin, Kishwar;2
Puiu, Daniela;Wagner, Justin;2
Puiu, Daniela;Zimin, Aleksey V;3
Chaisson, Mark J P;Puiu, Daniela;2
Phillippy, Adam M;Puiu, Daniela;2
Puiu, Daniela;Zook, Justin M;2
Eichler, Evan E;Puiu, Daniela;2
Haussler, David;Puiu, Daniela;2
Puiu, Daniela;Wang, Ting;2
Jarvis, Erich D;Puiu, Daniela;2
Miga, Karen H;Puiu, Daniela;2
Garrison, Erik;Puiu, Daniela;2
Marschall, Tobias;Puiu, Daniela;2
Li, Heng;Puiu, Daniela;2
Paten, Benedict;Puiu, Daniela;2
Rautiainen, Mikko;Rhie, Arang;2
Rautiainen, Mikko;Wagner, Justin;2
Rautiainen, Mikko;Zook, Justin M;2
Garrison, Erik;Rautiainen, Mikko;3
Rhie, Arang;Sanders, Ashley D;2
Rhie, Arang;Schneider, Valerie A;2
Rhie, Arang;Shafin, Kishwar;2
Rhie, Arang;Thibaud-Nissen, Françoise;2
Rhie, Arang;Wagner, Justin;2
Rhie, Arang;Zimin, Aleksey V;2
Chaisson, Mark J P;Rhie, Arang;2
Phillippy, Adam M;Rhie, Arang;4
Rhie, Arang;Zook, Justin M;2
Eichler, Evan E;Rhie, Arang;3
Haussler, David;Rhie, Arang;2
Rhie, Arang;Wang, Ting;2
Jarvis, Erich D;Rhie, Arang;3
Miga, Karen H;Rhie, Arang;2
Garrison, Erik;Rhie, Arang;3
Marschall, Tobias;Rhie, Arang;2
Li, Heng;Rhie, Arang;2
